Wiek;Płeć;Ocena_satysfakcji;Dochód_miesięczny;Region;Preferowany_system
23;Kobieta;2;8241;Północ;Windows
69;Kobieta;6;3717;Północ;Linux
84;Kobieta;7;16605;Południe;Windows
37;Mężczyzna;8;12186;Północ;Linux
34;Mężczyzna;8;17200;Wschód;Android
78;Mężczyzna;7;11790;Zachód;Android
29;Kobieta;6;15567;Południe;iOS
65;Mężczyzna;9;19599;Północ;macOS
25;Kobieta;1;1190;Północ;Android
49;Mężczyzna;2;1807;Centrum;macOS
37;Kobieta;4;18243;Zachód;iOS
47;Kobieta;9;10098;Wschód;Linux
48;Mężczyzna;3;9885;Centrum;Windows
23;Mężczyzna;9;16184;Zachód;macOS
40;Kobieta;10;3468;Południe;macOS
21;Kobieta;6;10226;Centrum;Linux
82;Kobieta;10;13952;Wschód;Windows
59;Mężczyzna;5;9188;Północ;Android
33;Kobieta;7;19700;Północ;Android
63;Mężczyzna;7;18117;Północ;Windows
46;Kobieta;3;7453;Centrum;Windows
78;Mężczyzna;9;8996;Wschód;Android
78;Mężczyzna;1;15707;Centrum;macOS
35;Kobieta;3;16554;Południe;Android
52;Kobieta;9;14105;Południe;iOS
20;Mężczyzna;7;11377;Południe;iOS
67;Mężczyzna;7;5682;Wschód;macOS
27;Kobieta;1;8084;Centrum;macOS
56;Mężczyzna;5;9646;Północ;macOS
53;Mężczyzna;2;16231;Południe;Android
49;Kobieta;1;4695;Zachód;Android
62;Kobieta;5;3299;Południe;Windows
24;Mężczyzna;6;19239;Centrum;iOS
64;Kobieta;4;11629;Południe;iOS
19;Mężczyzna;8;17614;Północ;Windows
33;Mężczyzna;4;14240;Centrum;Windows
84;Mężczyzna;5;19038;Południe;Linux
45;Kobieta;3;15413;Północ;iOS
87;Mężczyzna;4;11687;Zachód;Windows
51;Mężczyzna;3;5860;Wschód;macOS
32;Mężczyzna;4;10860;Wschód;Android
47;Mężczyzna;10;6783;Południe;Linux
84;Mężczyzna;5;10995;Centrum;iOS
52;Kobieta;10;11516;Południe;macOS
34;Mężczyzna;5;14454;Północ;iOS
49;Kobieta;3;18595;Północ;Linux
83;Mężczyzna;1;9451;Centrum;Linux
63;Kobieta;5;10669;Wschód;macOS
74;Kobieta;9;9437;Południe;iOS
30;Mężczyzna;5;17282;Południe;macOS
66;Kobieta;1;14306;Południe;iOS
55;Kobieta;3;18976;Zachód;iOS
67;Mężczyzna;1;16179;Wschód;Linux
87;Mężczyzna;5;18863;Południe;Windows
59;Mężczyzna;5;7629;Centrum;iOS
21;Kobieta;3;8108;Zachód;Windows
76;Kobieta;3;11080;Południe;Windows
50;Kobieta;3;9425;Wschód;macOS
43;Kobieta;6;4948;Północ;Linux
21;Mężczyzna;8;11429;Centrum;Android
19;Kobieta;10;14942;Centrum;iOS
22;Kobieta;9;19481;Południe;macOS
42;Mężczyzna;4;17572;Północ;macOS
46;Mężczyzna;2;10606;Północ;Windows
72;Mężczyzna;8;5807;Północ;Linux
19;Mężczyzna;4;14456;Północ;Android
53;Mężczyzna;4;19980;Południe;macOS
65;Mężczyzna;6;5292;Centrum;Windows
47;Kobieta;4;13388;Zachód;Linux
18;Mężczyzna;4;8816;Zachód;Android
84;Mężczyzna;1;14347;Zachód;iOS
51;Kobieta;3;17127;Centrum;macOS
73;Mężczyzna;3;19598;Zachód;macOS
26;Kobieta;3;12801;Zachód;Android
50;Mężczyzna;9;5554;Północ;Linux
20;Mężczyzna;9;4989;Centrum;Linux
55;Kobieta;9;9740;Południe;macOS
58;Kobieta;7;3126;Centrum;Android
25;Mężczyzna;2;15111;Zachód;Android
38;Kobieta;8;1567;Północ;macOS
46;Kobieta;3;10102;Zachód;Linux
23;Mężczyzna;8;18278;Centrum;iOS
33;Kobieta;7;9126;Południe;Android
76;Mężczyzna;9;3634;Południe;iOS
30;Mężczyzna;5;4314;Południe;Android
54;Mężczyzna;7;3682;Wschód;Linux
58;Kobieta;9;17422;Zachód;macOS
30;Mężczyzna;5;13423;Centrum;iOS
58;Kobieta;3;7710;Południe;macOS
26;Mężczyzna;4;14991;Zachód;Linux
41;Kobieta;1;18808;Zachód;Windows
46;Kobieta;2;11384;Południe;iOS
62;Mężczyzna;3;15013;Centrum;Android
19;Mężczyzna;1;15331;Zachód;Android
57;Kobieta;10;18283;Wschód;Android
47;Kobieta;2;6737;Centrum;macOS
22;Mężczyzna;6;12811;Południe;Linux
71;Mężczyzna;1;18044;Zachód;Android
86;Kobieta;8;5348;Południe;Linux
48;Mężczyzna;2;4155;Zachód;Android
75;Kobieta;1;13514;Centrum;Linux
35;Mężczyzna;1;16933;Zachód;macOS
85;Mężczyzna;10;5113;Centrum;iOS
75;Kobieta;4;8641;Zachód;Windows
73;Mężczyzna;5;9236;Północ;Android
78;Mężczyzna;10;14962;Wschód;macOS
89;Mężczyzna;9;1478;Południe;Android
30;Kobieta;4;15057;Zachód;Linux
65;Mężczyzna;2;14141;Zachód;macOS
70;Kobieta;2;14121;Północ;Linux
35;Mężczyzna;1;8334;Zachód;Android
82;Kobieta;5;17299;Południe;Linux
66;Kobieta;3;5149;Zachód;Linux
77;Mężczyzna;5;1441;Północ;iOS
62;Kobieta;6;16027;Północ;macOS
51;Mężczyzna;4;12687;Północ;iOS
18;Mężczyzna;2;17115;Północ;Android
52;Mężczyzna;4;16029;Wschód;iOS
89;Kobieta;9;17292;Centrum;iOS
56;Mężczyzna;1;17893;Południe;iOS
46;Mężczyzna;2;10107;Południe;Linux
23;Mężczyzna;4;13685;Centrum;Android
84;Mężczyzna;5;7155;Południe;Windows
57;Mężczyzna;9;17758;Wschód;iOS
27;Mężczyzna;4;4736;Wschód;Android
35;Mężczyzna;5;14433;Centrum;Android
25;Kobieta;4;17753;Zachód;iOS
67;Kobieta;3;6461;Zachód;iOS
51;Mężczyzna;8;16348;Zachód;Android
69;Kobieta;4;10988;Północ;Windows
35;Mężczyzna;2;7159;Południe;Windows
45;Mężczyzna;10;17664;Wschód;Linux
41;Kobieta;1;2559;Północ;Linux
87;Mężczyzna;7;16641;Południe;Linux
48;Kobieta;9;9189;Wschód;Windows
56;Mężczyzna;2;8675;Południe;Windows
35;Mężczyzna;7;11191;Centrum;Android
41;Kobieta;5;16623;Północ;Windows
25;Mężczyzna;4;19184;Wschód;iOS
79;Mężczyzna;10;16346;Wschód;Windows
83;Mężczyzna;7;14280;Północ;macOS
81;Mężczyzna;10;16836;Południe;Android
81;Mężczyzna;7;2593;Centrum;iOS
65;Mężczyzna;1;16690;Centrum;Linux
59;Mężczyzna;2;6431;Centrum;macOS
62;Mężczyzna;9;4075;Zachód;Windows
80;Mężczyzna;1;10125;Północ;Windows
75;Mężczyzna;4;6449;Centrum;macOS
47;Mężczyzna;1;14276;Zachód;Android
42;Mężczyzna;1;14679;Południe;Android
83;Mężczyzna;4;7564;Centrum;macOS
84;Kobieta;8;8387;Wschód;macOS
21;Kobieta;10;16948;Wschód;iOS
49;Mężczyzna;10;17321;Południe;Android
63;Mężczyzna;1;12597;Wschód;iOS
35;Kobieta;10;16251;Zachód;Android
87;Mężczyzna;5;12717;Wschód;macOS
71;Mężczyzna;1;19537;Zachód;Windows
60;Kobieta;1;5405;Północ;Windows
34;Mężczyzna;8;3581;Zachód;Linux
86;Mężczyzna;4;9203;Wschód;iOS
51;Mężczyzna;3;2054;Wschód;Android
71;Mężczyzna;4;2079;Południe;macOS
87;Mężczyzna;1;10863;Zachód;macOS
68;Kobieta;1;6544;Zachód;iOS
52;Kobieta;8;12865;Centrum;macOS
67;Mężczyzna;9;10516;Centrum;macOS
65;Kobieta;9;14251;Centrum;macOS
53;Kobieta;4;18178;Centrum;Windows
60;Kobieta;1;11296;Centrum;Linux
87;Mężczyzna;4;11346;Południe;Android
37;Kobieta;6;18316;Zachód;Windows
45;Mężczyzna;8;3337;Zachód;iOS
89;Kobieta;9;13738;Centrum;Windows
21;Mężczyzna;9;18559;Centrum;Android
48;Mężczyzna;10;5460;Południe;iOS
80;Mężczyzna;2;13066;Południe;macOS
66;Kobieta;3;16971;Północ;Android
21;Mężczyzna;8;16210;Zachód;iOS
47;Mężczyzna;9;16504;Zachód;Android
22;Mężczyzna;5;16079;Północ;Linux
58;Kobieta;3;9143;Północ;Android
44;Mężczyzna;7;4020;Centrum;Windows
75;Kobieta;9;5565;Północ;macOS
37;Mężczyzna;8;1139;Centrum;Android
43;Kobieta;9;4248;Wschód;Linux
57;Kobieta;10;1721;Południe;iOS
74;Mężczyzna;2;12300;Zachód;Windows
30;Kobieta;8;4150;Wschód;Windows
58;Mężczyzna;7;4979;Zachód;Linux
39;Kobieta;10;9600;Północ;Linux
27;Kobieta;9;15336;Południe;Windows
67;Mężczyzna;3;19703;Północ;Windows
52;Mężczyzna;3;11309;Centrum;Android
73;Mężczyzna;4;14758;Centrum;macOS
21;Kobieta;5;19928;Północ;Linux
50;Kobieta;6;5866;Zachód;macOS
48;Kobieta;10;13398;Centrum;Android
65;Kobieta;7;2392;Południe;iOS
65;Kobieta;9;9629;Zachód;macOS
26;Kobieta;1;19786;Północ;Linux
83;Kobieta;1;6732;Północ;Linux
27;Mężczyzna;8;6872;Południe;macOS
69;Mężczyzna;1;4015;Wschód;Windows
32;Mężczyzna;3;14737;Południe;Linux
70;Kobieta;10;6699;Południe;iOS
25;Kobieta;4;7309;Centrum;Windows
80;Kobieta;2;8824;Północ;iOS
61;Mężczyzna;5;4172;Zachód;Android
84;Kobieta;7;7942;Zachód;Windows
77;Kobieta;8;16952;Centrum;Android
57;Mężczyzna;3;1359;Północ;Linux
78;Kobieta;4;16572;Zachód;macOS
55;Mężczyzna;5;4280;Zachód;Android
38;Mężczyzna;6;9493;Północ;Android
47;Mężczyzna;1;4784;Południe;Windows
53;Kobieta;2;6713;Centrum;iOS
58;Kobieta;7;6036;Wschód;Android
31;Kobieta;4;14777;Zachód;macOS
21;Kobieta;5;3909;Południe;iOS
37;Mężczyzna;10;1533;Południe;macOS
56;Mężczyzna;4;13271;Północ;macOS
65;Mężczyzna;10;10195;Południe;Linux
20;Mężczyzna;4;7509;Południe;Linux
68;Mężczyzna;3;15476;Wschód;Android
83;Kobieta;8;5206;Centrum;macOS
25;Mężczyzna;5;6992;Południe;Windows
44;Mężczyzna;2;16755;Północ;macOS
28;Kobieta;8;5840;Centrum;macOS
58;Kobieta;2;6331;Wschód;Android
61;Mężczyzna;2;14761;Zachód;macOS
68;Mężczyzna;4;6825;Południe;Linux
66;Mężczyzna;3;8654;Zachód;Linux
48;Kobieta;7;15125;Wschód;Windows
69;Mężczyzna;3;2141;Zachód;Windows
29;Mężczyzna;8;14791;Centrum;iOS
85;Mężczyzna;4;12429;Centrum;Windows
74;Kobieta;7;18607;Południe;Linux
52;Mężczyzna;4;2702;Zachód;macOS
45;Mężczyzna;4;2899;Zachód;Android
26;Mężczyzna;5;3748;Wschód;Windows
35;Mężczyzna;8;17202;Północ;macOS
62;Kobieta;5;10410;Południe;Linux
18;Mężczyzna;7;9735;Południe;iOS
78;Kobieta;9;6734;Centrum;Linux
29;Mężczyzna;9;6710;Centrum;macOS
26;Mężczyzna;10;15605;Centrum;Windows
88;Mężczyzna;7;8327;Południe;iOS
30;Mężczyzna;5;2238;Południe;iOS
81;Mężczyzna;4;14550;Północ;macOS
23;Kobieta;9;3650;Wschód;Linux
71;Kobieta;1;13684;Zachód;Windows
69;Kobieta;6;12387;Wschód;Android
21;Mężczyzna;2;16820;Północ;iOS
21;Mężczyzna;2;11309;Centrum;Android
53;Kobieta;3;2888;Zachód;Windows
39;Mężczyzna;1;13593;Południe;iOS
26;Kobieta;9;19943;Zachód;Android
58;Kobieta;6;13522;Wschód;Windows
45;Kobieta;10;5912;Centrum;Linux
66;Kobieta;10;14386;Południe;Linux
29;Mężczyzna;7;2846;Centrum;iOS
60;Mężczyzna;3;9919;Południe;iOS
90;Mężczyzna;10;12866;Wschód;iOS
23;Mężczyzna;3;1401;Centrum;Windows
84;Kobieta;6;7832;Wschód;Linux
87;Kobieta;5;6324;Południe;Android
67;Mężczyzna;4;4169;Wschód;Android
38;Mężczyzna;7;16959;Zachód;iOS
67;Mężczyzna;4;19406;Zachód;macOS
89;Mężczyzna;6;2448;Zachód;macOS
64;Kobieta;6;4369;Południe;macOS
48;Kobieta;5;10838;Wschód;Linux
43;Kobieta;10;5824;Północ;Android
34;Kobieta;10;6398;Południe;Windows
87;Kobieta;1;6606;Północ;Linux
51;Mężczyzna;1;2684;Centrum;iOS
86;Kobieta;5;8839;Wschód;Windows
40;Mężczyzna;9;11734;Zachód;Android
18;Kobieta;8;12254;Centrum;Windows
46;Kobieta;3;11695;Centrum;Windows
65;Kobieta;3;1337;Południe;Linux
37;Kobieta;6;9312;Zachód;Windows
39;Mężczyzna;5;12684;Południe;Android
24;Kobieta;10;13576;Wschód;Windows
26;Kobieta;2;13380;Północ;Linux
78;Mężczyzna;1;2774;Południe;Windows
67;Kobieta;1;3165;Północ;Linux
42;Kobieta;4;15461;Północ;macOS
32;Mężczyzna;4;13152;Centrum;Android
26;Kobieta;1;10555;Północ;iOS
33;Kobieta;10;2932;Centrum;iOS
73;Kobieta;1;7266;Zachód;macOS
21;Kobieta;6;18015;Północ;iOS
67;Mężczyzna;1;8967;Wschód;Windows
57;Mężczyzna;8;10950;Zachód;Android
23;Kobieta;6;9296;Zachód;Android
33;Mężczyzna;8;3557;Wschód;iOS
64;Kobieta;1;1283;Centrum;macOS
65;Mężczyzna;5;3309;Północ;iOS
61;Mężczyzna;6;15857;Wschód;iOS
90;Kobieta;2;7665;Wschód;Android
49;Mężczyzna;8;19200;Zachód;macOS
46;Kobieta;4;5467;Wschód;Linux
68;Mężczyzna;9;17509;Zachód;Android
52;Kobieta;4;19607;Zachód;Windows
55;Kobieta;1;16905;Południe;Android
25;Mężczyzna;5;6928;Zachód;Linux
52;Mężczyzna;1;2445;Północ;Linux
69;Mężczyzna;1;12270;Centrum;iOS
32;Mężczyzna;1;5551;Północ;Linux
74;Kobieta;6;2611;Wschód;Windows
58;Mężczyzna;9;5922;Centrum;macOS
34;Mężczyzna;4;17123;Zachód;iOS
45;Mężczyzna;8;18822;Wschód;Windows
51;Kobieta;9;1414;Północ;Windows
25;Kobieta;7;3888;Wschód;macOS
47;Mężczyzna;8;2340;Południe;Windows
77;Mężczyzna;9;5072;Centrum;macOS
50;Mężczyzna;2;1619;Wschód;iOS
40;Mężczyzna;2;12600;Zachód;Android
85;Mężczyzna;7;8807;Zachód;Android
88;Kobieta;10;10287;Zachód;iOS
74;Kobieta;2;10182;Południe;macOS
38;Mężczyzna;1;15060;Centrum;Android
84;Mężczyzna;1;6164;Północ;iOS
45;Kobieta;5;12189;Wschód;iOS
51;Mężczyzna;1;16225;Zachód;Android
35;Kobieta;4;16633;Wschód;macOS
84;Kobieta;1;16800;Północ;iOS
82;Mężczyzna;5;6076;Centrum;Windows
72;Kobieta;6;16435;Centrum;Windows
67;Mężczyzna;10;18769;Północ;Windows
64;Kobieta;8;6720;Południe;Windows
59;Mężczyzna;4;2843;Centrum;Windows
50;Kobieta;9;2562;Północ;Linux
43;Kobieta;6;2592;Zachód;macOS
64;Mężczyzna;7;6155;Północ;Linux
35;Kobieta;8;14930;Zachód;Windows
27;Mężczyzna;4;11009;Centrum;Android
83;Mężczyzna;5;2881;Północ;Android
48;Mężczyzna;8;7203;Centrum;macOS
59;Mężczyzna;7;2980;Zachód;Linux
42;Mężczyzna;5;2479;Północ;Windows
39;Kobieta;6;14946;Południe;Android
82;Mężczyzna;3;12921;Centrum;Linux
78;Mężczyzna;3;16942;Wschód;iOS
43;Mężczyzna;9;7406;Zachód;Linux
57;Mężczyzna;10;7795;Południe;Linux
77;Mężczyzna;5;16020;Wschód;macOS
62;Kobieta;1;17576;Północ;iOS
65;Mężczyzna;5;1106;Wschód;Linux
55;Mężczyzna;6;10509;Zachód;Windows
67;Kobieta;10;19470;Północ;Windows
41;Kobieta;6;18864;Wschód;Windows
74;Mężczyzna;9;8506;Wschód;iOS
41;Mężczyzna;8;9196;Centrum;macOS
39;Mężczyzna;5;15788;Południe;Linux
57;Mężczyzna;1;19723;Zachód;Linux
70;Mężczyzna;4;7843;Wschód;Windows
47;Mężczyzna;4;2016;Południe;Linux
32;Mężczyzna;3;19224;Północ;macOS
24;Mężczyzna;8;15727;Północ;Windows
46;Kobieta;5;7791;Południe;Android
48;Kobieta;8;19253;Wschód;Linux
90;Mężczyzna;10;10904;Wschód;Linux
84;Kobieta;10;15694;Północ;Linux
24;Mężczyzna;2;15415;Północ;Windows
36;Kobieta;5;11082;Wschód;Windows
65;Mężczyzna;2;14100;Południe;iOS
51;Kobieta;2;12646;Północ;Linux
25;Mężczyzna;2;5434;Północ;Linux
47;Mężczyzna;8;5714;Zachód;Windows
80;Mężczyzna;10;1549;Północ;Windows
66;Mężczyzna;10;12424;Zachód;Linux
22;Kobieta;5;11030;Centrum;iOS
54;Kobieta;5;1875;Południe;Android
54;Kobieta;10;12024;Zachód;Android
43;Kobieta;3;14970;Wschód;iOS
71;Kobieta;1;3507;Zachód;Linux
67;Kobieta;4;2253;Wschód;macOS
63;Kobieta;10;13283;Centrum;iOS
60;Mężczyzna;2;17560;Centrum;iOS
69;Kobieta;6;19795;Zachód;Windows
78;Kobieta;9;6099;Północ;Windows
35;Mężczyzna;4;4453;Zachód;iOS
80;Mężczyzna;10;18476;Centrum;Windows
49;Kobieta;10;10559;Centrum;macOS
84;Kobieta;2;9828;Północ;iOS
59;Mężczyzna;6;5517;Centrum;Windows
77;Kobieta;5;18653;Południe;Android
57;Kobieta;5;11497;Północ;iOS
45;Mężczyzna;8;17983;Zachód;Android
80;Kobieta;5;3292;Centrum;iOS
23;Kobieta;6;4308;Wschód;Windows
46;Kobieta;5;6427;Centrum;macOS
44;Kobieta;9;18483;Centrum;iOS
82;Mężczyzna;3;7766;Południe;iOS
57;Kobieta;5;1877;Wschód;macOS
86;Mężczyzna;3;4120;Południe;Windows
35;Kobieta;3;2183;Zachód;macOS
45;Kobieta;9;16093;Zachód;Windows
23;Kobieta;1;10067;Wschód;Linux
87;Kobieta;4;12148;Zachód;Windows
89;Mężczyzna;4;1327;Centrum;macOS
32;Kobieta;10;19860;Wschód;macOS
57;Mężczyzna;8;16786;Zachód;Linux
62;Kobieta;6;10661;Wschód;macOS
18;Mężczyzna;7;18746;Północ;iOS
49;Kobieta;1;6688;Północ;iOS
54;Mężczyzna;10;7751;Północ;Linux
58;Mężczyzna;3;10681;Południe;Android
45;Kobieta;3;12592;Północ;Windows
43;Mężczyzna;1;3416;Północ;Windows
72;Kobieta;8;18013;Południe;Linux
20;Kobieta;10;16436;Południe;Windows
46;Kobieta;1;1886;Wschód;Android
41;Mężczyzna;10;1894;Zachód;macOS
24;Kobieta;10;8453;Południe;Linux
54;Mężczyzna;8;12047;Północ;macOS
35;Mężczyzna;2;4709;Wschód;Android
89;Mężczyzna;5;3047;Północ;Windows
84;Kobieta;1;12468;Północ;Android
86;Mężczyzna;4;17969;Centrum;iOS
57;Mężczyzna;2;8078;Północ;Linux
29;Mężczyzna;7;13909;Zachód;iOS
20;Kobieta;8;16310;Południe;iOS
56;Kobieta;10;15013;Wschód;Windows
27;Kobieta;6;5730;Wschód;Windows
31;Kobieta;5;6360;Południe;iOS
31;Mężczyzna;3;11471;Wschód;Linux
73;Mężczyzna;2;17772;Północ;Android
52;Kobieta;2;2793;Północ;Windows
64;Mężczyzna;2;13341;Zachód;macOS
24;Mężczyzna;2;10300;Zachód;Linux
81;Kobieta;1;1556;Północ;Windows
68;Mężczyzna;6;11481;Południe;Android
37;Kobieta;1;9530;Południe;Android
26;Kobieta;10;7236;Południe;macOS
62;Kobieta;4;14410;Zachód;Windows
75;Mężczyzna;9;2839;Południe;Linux
82;Mężczyzna;8;19845;Południe;Android
68;Kobieta;2;4599;Południe;Android
67;Kobieta;10;19625;Północ;Windows
47;Kobieta;2;11419;Zachód;iOS
77;Kobieta;1;19152;Północ;Linux
75;Mężczyzna;2;16191;Północ;Linux
50;Kobieta;1;9856;Zachód;Linux
64;Mężczyzna;9;11895;Centrum;Windows
83;Kobieta;2;6299;Południe;Android
61;Kobieta;3;7754;Wschód;iOS
44;Mężczyzna;10;7819;Centrum;Windows
66;Kobieta;6;11781;Północ;iOS
60;Kobieta;10;17122;Wschód;iOS
68;Kobieta;1;18036;Wschód;Linux
46;Mężczyzna;9;17936;Zachód;Linux
40;Kobieta;9;19101;Wschód;Android
18;Kobieta;6;4483;Zachód;iOS
19;Mężczyzna;10;19095;Północ;Android
43;Kobieta;1;19881;Wschód;Windows
77;Mężczyzna;1;11242;Północ;iOS
52;Mężczyzna;5;14719;Północ;Windows
43;Kobieta;1;16911;Wschód;macOS
67;Mężczyzna;4;17023;Centrum;Linux
38;Mężczyzna;9;4643;Zachód;iOS
23;Mężczyzna;9;4347;Zachód;macOS
57;Kobieta;2;12910;Wschód;iOS
33;Kobieta;10;18522;Zachód;macOS
58;Mężczyzna;4;5973;Wschód;Android
88;Kobieta;5;13083;Centrum;iOS
18;Mężczyzna;5;3127;Południe;Android
76;Kobieta;7;2342;Zachód;Android
76;Mężczyzna;10;9526;Północ;Windows
19;Mężczyzna;7;14156;Wschód;Linux
77;Mężczyzna;10;12191;Południe;Windows
59;Kobieta;4;13634;Południe;iOS
71;Mężczyzna;4;3844;Południe;iOS
38;Mężczyzna;9;4861;Zachód;Windows
53;Kobieta;5;12042;Centrum;Windows
51;Kobieta;4;17258;Północ;macOS
47;Mężczyzna;2;11361;Północ;Linux
60;Kobieta;8;12958;Wschód;iOS
65;Kobieta;7;4577;Centrum;Windows
82;Mężczyzna;7;1799;Wschód;Windows
77;Mężczyzna;3;3336;Zachód;macOS
45;Mężczyzna;10;16395;Centrum;Linux
77;Mężczyzna;3;4151;Północ;macOS
59;Kobieta;4;19087;Centrum;macOS
39;Kobieta;1;8446;Południe;iOS
69;Mężczyzna;8;18219;Zachód;macOS
19;Mężczyzna;10;11271;Zachód;Android
59;Mężczyzna;2;8797;Południe;iOS
38;Kobieta;9;2373;Zachód;Windows
31;Kobieta;6;2139;Północ;macOS
52;Mężczyzna;5;2409;Centrum;iOS
47;Mężczyzna;1;19952;Centrum;Android
47;Kobieta;4;18295;Centrum;Linux
86;Mężczyzna;1;13922;Centrum;Windows
62;Mężczyzna;9;14281;Zachód;iOS
89;Mężczyzna;8;18876;Wschód;Android
87;Kobieta;7;12392;Zachód;iOS
59;Kobieta;10;18463;Południe;iOS
70;Kobieta;10;9533;Północ;Android
74;Kobieta;4;7257;Południe;Linux
59;Mężczyzna;10;13894;Północ;macOS
35;Kobieta;6;17726;Centrum;macOS
75;Kobieta;7;19988;Wschód;Linux
72;Kobieta;5;10452;Południe;Linux
74;Mężczyzna;8;19144;Zachód;Linux
55;Kobieta;9;14914;Północ;Android
57;Mężczyzna;1;17299;Zachód;iOS
45;Mężczyzna;4;17468;Centrum;iOS
81;Kobieta;4;18658;Południe;iOS
54;Mężczyzna;10;14191;Centrum;iOS
28;Mężczyzna;3;5970;Wschód;Linux
61;Kobieta;9;10440;Centrum;macOS
40;Kobieta;7;10920;Południe;Linux
44;Mężczyzna;4;4983;Centrum;Windows
87;Kobieta;7;8374;Południe;iOS
50;Mężczyzna;1;5509;Wschód;iOS
57;Mężczyzna;2;9601;Wschód;macOS
75;Kobieta;7;19645;Zachód;Linux
54;Kobieta;4;17841;Południe;Linux
69;Mężczyzna;3;12217;Centrum;Windows
36;Mężczyzna;1;6260;Północ;Linux
66;Mężczyzna;6;13729;Wschód;Windows
26;Mężczyzna;4;12431;Centrum;Linux
63;Mężczyzna;8;16838;Wschód;iOS
77;Kobieta;3;4953;Wschód;macOS
62;Kobieta;2;1356;Wschód;Windows
21;Mężczyzna;8;2580;Centrum;Windows
78;Mężczyzna;9;18702;Północ;macOS
77;Mężczyzna;4;11797;Południe;Android
44;Kobieta;7;10170;Południe;Android
18;Mężczyzna;9;12808;Południe;macOS
61;Kobieta;5;9067;Centrum;iOS
74;Mężczyzna;1;9167;Centrum;macOS
68;Mężczyzna;1;7317;Zachód;Android
88;Mężczyzna;5;16695;Południe;Windows
58;Mężczyzna;5;8611;Zachód;Android
29;Kobieta;1;15894;Północ;iOS
81;Kobieta;1;10827;Północ;Android
60;Mężczyzna;10;12597;Południe;macOS
40;Mężczyzna;1;18129;Wschód;Android
34;Mężczyzna;8;7141;Wschód;macOS
54;Mężczyzna;1;9659;Północ;Linux
89;Kobieta;5;2834;Centrum;Linux
30;Kobieta;9;10544;Wschód;Linux
40;Mężczyzna;5;8544;Południe;Android
59;Mężczyzna;6;15216;Zachód;Android
36;Mężczyzna;10;2158;Zachód;Windows
89;Mężczyzna;4;5572;Północ;Linux
69;Mężczyzna;3;19403;Centrum;Android
56;Kobieta;4;17969;Centrum;Android
66;Mężczyzna;8;6143;Wschód;Windows
51;Mężczyzna;3;3176;Wschód;Linux
84;Kobieta;6;11987;Zachód;Android
28;Mężczyzna;2;16628;Południe;macOS
63;Kobieta;10;5978;Południe;macOS
40;Mężczyzna;3;1111;Wschód;Linux
73;Mężczyzna;7;2610;Południe;Windows
56;Kobieta;8;19138;Południe;Android
35;Kobieta;3;13754;Zachód;Linux
83;Mężczyzna;8;17179;Wschód;Linux
76;Mężczyzna;4;4584;Zachód;Windows
19;Mężczyzna;2;13592;Zachód;Android
86;Mężczyzna;2;4691;Zachód;Android
54;Mężczyzna;6;9419;Centrum;Windows
41;Mężczyzna;2;11025;Północ;Linux
34;Kobieta;4;7968;Północ;Linux
69;Kobieta;7;2994;Południe;Linux
57;Mężczyzna;5;3880;Wschód;macOS
37;Mężczyzna;5;1869;Południe;iOS
65;Kobieta;6;4436;Południe;Windows
48;Mężczyzna;8;3956;Południe;macOS
30;Mężczyzna;6;7690;Centrum;Android
70;Mężczyzna;4;8111;Południe;Android
84;Kobieta;3;14578;Wschód;iOS
20;Mężczyzna;5;10765;Zachód;macOS
61;Kobieta;6;6786;Zachód;macOS
44;Mężczyzna;4;2307;Północ;Android
36;Kobieta;9;3978;Wschód;Linux
50;Mężczyzna;6;5345;Centrum;Windows
89;Kobieta;9;7581;Wschód;macOS
72;Mężczyzna;8;9576;Wschód;iOS
63;Kobieta;5;14770;Południe;Windows
76;Mężczyzna;9;9186;Zachód;Linux
26;Kobieta;2;9769;Wschód;Linux
18;Mężczyzna;3;1655;Centrum;Android
54;Mężczyzna;10;6978;Centrum;macOS
60;Kobieta;4;18463;Południe;Android
70;Mężczyzna;10;5790;Zachód;iOS
49;Mężczyzna;9;9376;Południe;Windows
33;Mężczyzna;3;7852;Centrum;Android
39;Kobieta;5;18067;Południe;Android
59;Kobieta;9;8580;Centrum;iOS
74;Kobieta;7;9283;Wschód;iOS
43;Kobieta;9;7067;Południe;iOS
78;Mężczyzna;3;8460;Centrum;macOS
30;Kobieta;6;5063;Południe;Linux
86;Kobieta;1;18502;Południe;Linux
41;Kobieta;1;15561;Północ;Android
82;Kobieta;1;19312;Północ;macOS
64;Kobieta;2;13248;Południe;macOS
42;Mężczyzna;3;13674;Zachód;macOS
87;Mężczyzna;5;1531;Zachód;Windows
52;Mężczyzna;7;4104;Centrum;Windows
89;Mężczyzna;6;5583;Zachód;Windows
84;Kobieta;6;15066;Wschód;Android
48;Kobieta;8;16558;Południe;iOS
90;Kobieta;2;14935;Centrum;iOS
88;Mężczyzna;5;10839;Północ;Windows
49;Kobieta;10;8957;Centrum;macOS
36;Kobieta;1;7673;Centrum;Linux
61;Kobieta;10;10130;Zachód;Android
59;Mężczyzna;8;15822;Centrum;Linux
54;Mężczyzna;8;17016;Południe;Android
52;Kobieta;7;13893;Północ;Windows
87;Mężczyzna;3;18380;Zachód;macOS
34;Kobieta;2;8125;Zachód;Windows
